Velocity;Left;Left45;Front;Right45;Right;Rotation
37.2346;5.7434;5.7954;9.3999;3.2065;1.7566;8
39.8508;5.6949;5.6963;9.1998;3.3605;1.7802;8
23.9464;5.6463;5.5972;8.9998;3.563;1.8038;8
30.1195;5.5977;5.4951;8.7997;3.7916;1.8273;8
37.461;5.543;5.3841;8.5997;4.0203;1.8509;8
34.9294;5.4726;5.2732;8.3997;4.3441;1.8986;8
35.4318;5.4021;5.1622;8.1996;4.6726;1.9478;8
32.4183;5.3317;5.0512;7.9996;5.1291;1.9969;8
32.4897;5.2612;4.9403;7.7995;5.6462;2.0461;8
25.3694;5.1908;4.8293;7.5995;6.4134;2.1028;7
34.9957;5.067;4.7709;7.6579;5.859;2.1307;7
46.4103;4.9418;4.7194;7.7262;5.4475;2.1537;7
31.7275;4.8312;4.6612;7.815;5.1232;2.1719;7
33.0379;4.7344;4.613;7.927;4.871;2.1856;7
42.8468;4.6236;4.5751;8.0613;4.6543;2.1948;7
35.5934;4.5258;4.5475;8.1856;4.4596;2.1996;7
40.4437;4.441;4.5258;8.3374;4.282;2.2002;7
21.6669;4.3664;4.4988;8.5206;4.1176;2.2071;7
25.9156;4.278;4.4823;8.74;3.9639;2.2099;7
27.292;4.2023;4.4769;8.9429;3.8187;2.2084;7
29.7294;4.1387;4.483;9.1789;3.6804;2.2027;7
23.926;4.0868;4.4974;9.4588;3.5477;2.1929;7
34.1515;4.0294;4.5036;9.7785;3.4196;2.1789;7
25.37;3.9794;4.5217;10.0976;3.2953;2.1607;7
24.2925;3.9406;4.5524;10.4741;3.1742;2.1384;7
25.5948;3.9103;4.4899;10.274;3.2174;2.1379;8
25.8171;3.8801;4.4273;10.0739;3.2675;2.1396;8
21.5794;3.8499;4.3648;9.8738;3.3176;2.1414;8
18.0665;3.8075;4.3022;9.6737;3.3676;2.1432;8
25.4444;3.7645;4.2306;9.4736;3.4177;2.1449;8
23.9089;3.7216;4.1562;9.2735;3.484;2.151;8
24.1709;3.6787;4.0818;9.0734;3.5605;2.169;8
23.859;3.6358;4.0074;8.8733;3.6369;2.1869;8
21.314;3.5928;3.933;8.6732;3.7134;2.2049;8
16.1368;3.5499;3.8586;8.4731;3.7899;2.2229;3
14.2006;3.5139;3.7093;7.8112;4.1755;2.268;3
26.3251;3.4746;3.5618;7.2127;4.6385;2.3366;3
28.7507;3.4278;3.4155;6.6635;5.3183;2.4175;3
29.8898;3.3748;3.2702;6.1267;6.2897;2.5087;3
28.1636;3.3174;3.1256;5.6357;8.1042;2.6105;3
30.1937;3.2554;2.9813;5.1838;25.8146;2.7369;3
31.509;3.1886;2.837;4.7656;30.6589;2.8826;3
29.4003;3.0786;2.7267;4.5655;30.8688;2.9757;8
26.1127;2.9687;2.6164;4.3655;31.0661;3.0689;8
32.1856;2.8588;2.5062;4.1654;31.2634;3.162;8
41.0306;2.7489;2.3959;3.9654;31.4607;3.2669;8
20.8191;2.639;2.2856;3.7653;31.6565;3.3765;7
33.6842;2.4904;2.1983;3.7347;29.4037;3.4081;7
39.8062;2.3473;2.1146;3.7148;26.4925;3.4355;7
29.7819;2.2182;2.0378;3.7068;22.8023;3.459;7
30.2987;2.1022;1.9678;3.7126;18.8548;3.4788;7
29.804;1.9985;1.9049;3.7343;15.2727;3.4951;7
28.2288;1.9062;1.849;3.7677;12.3236;3.5082;7
27.9517;1.8154;1.8002;3.7965;10.4494;3.518;7
25.0468;1.7268;1.7588;3.8452;9.2677;3.5248;7
22.704;1.6487;1.7224;3.9176;8.5049;3.5285;7
13.073;1.5808;1.6791;4.0189;7.8905;3.5316;7
26.8091;1.5223;1.6432;4.1558;7.3814;3.5355;7
22.6346;1.4732;1.615;4.3376;6.9861;3.5364;7
21.2389;1.4327;1.5947;4.527;6.6399;3.5345;7
22.1729;1.3988;1.5828;4.7534;6.3299;3.5299;7
24.3546;1.3581;1.5797;5.0482;6.0492;3.5224;7
20.2189;1.3258;1.5859;5.434;5.7924;3.5121;7
22.1727;1.3018;1.6022;5.8812;5.5556;3.4991;7
15.0844;1.2859;1.6223;6.4217;5.3353;3.4832;7
14.6121;1.278;1.642;7.141;5.1289;3.4645;7
15.0713;1.2779;1.6727;8.0291;4.9343;3.443;7
14.1756;1.2855;1.7153;9.3507;4.7499;3.4185;7
11.433;1.301;1.771;11.8621;4.574;3.391;7
12.4123;1.2976;1.7594;11.6625;4.5867;3.3624;8
12.7599;1.289;1.7477;11.4628;4.5994;3.343;8
10.9558;1.2805;1.7361;11.2631;4.6122;3.3264;8
10.6246;1.2719;1.7245;11.0634;4.6249;3.3098;8
9.6821;1.2633;1.7128;10.8637;4.6377;3.2933;8
10.4063;1.2547;1.69;10.6641;4.6504;3.2767;8
11.5102;1.2461;1.665;10.4644;4.68;3.2601;8
10.9635;1.2375;1.64;10.2647;4.7107;3.2436;8
14.8841;1.229;1.6151;10.065;4.7415;3.24;8
9.6829;1.2204;1.5901;9.8653;4.7722;3.2376;8
8.7032;1.2118;1.5651;9.6656;4.8029;3.2352;8
13.0579;1.1947;1.5401;9.466;4.8336;3.2327;8
10.774;1.1753;1.5152;9.2663;4.8643;3.2303;8
11.6754;1.1559;1.4902;9.0666;4.9086;3.2279;8
12.6258;1.1365;1.4652;8.8669;4.9544;3.2255;8
10.7205;1.1172;1.4402;8.6672;5.0002;3.2324;8
8.2966;1.1143;1.4766;27.1124;4.8109;3.2188;7
10.8558;1.119;1.5148;26.4265;4.6313;3.2022;7
8.6723;1.1314;1.5658;25.4328;4.4596;3.1824;7
7.3249;1.1513;1.6306;24.1961;4.2949;3.1595;7
5.9346;1.1791;1.7109;22.7127;4.1359;3.1332;7
2.5541;1.1851;1.718;22.5127;4.1296;3.1095;8
5.7752;1.19;1.7251;22.3127;4.1232;3.0857;8
4.8091;1.1949;1.7322;22.1127;4.1169;3.0619;8
5.3322;1.1998;1.7392;21.9127;4.1105;3.0382;8
5.2744;1.2047;1.7436;21.7127;4.1042;3.0248;8
5.2684;1.2096;1.7455;21.5127;4.0978;3.0121;8
5.4297;1.2144;1.7474;21.3127;4.0957;2.9993;8
5.8507;1.2193;1.7493;21.1127;4.0938;2.9866;8
5.043;1.2242;1.7512;20.9127;4.0919;2.9738;8
5.2519;1.2291;1.7531;20.7127;4.09;2.9611;8
5.9293;1.2327;1.755;20.5127;4.0881;2.9483;8
6.1018;1.234;1.7569;20.3127;4.0862;2.9366;8
5.5386;1.2353;1.7588;20.1127;4.0843;2.932;8
6.123;1.2367;1.7607;19.9127;4.0824;2.9274;8
6.4537;1.2583;1.8615;18.4227;3.9302;2.9072;7
4.8283;1.2877;1.982;16.8507;3.7823;2.8834;7
2.728;1.325;2.1249;15.1586;3.6381;2.8562;7
1.7675;1.3705;2.2934;13.5222;3.4968;2.8251;7
0.8888;1.3979;2.3468;13.3221;3.4627;2.7944;8
0.7821;1.428;2.4043;13.122;3.4276;2.7637;8
0.8338;1.4597;2.4695;12.9219;3.3888;2.733;8
0.758;1.4915;2.5347;12.7218;3.35;2.7023;8
0.7268;1.5233;2.5998;12.5216;3.3111;2.6739;8
0.8041;1.555;2.665;12.3215;3.2723;2.6465;8
0.8487;1.5868;2.7302;12.1214;3.2335;2.6191;8
0.8425;1.6186;2.7954;11.9213;3.1946;2.5917;8
0.7444;1.6503;2.8668;11.7212;3.1558;2.5643;8
0.8415;1.6821;2.9442;11.5211;3.117;2.5369;8
0.8607;1.7191;3.0215;11.321;3.0781;2.5095;8
0.8249;1.7566;3.0989;11.1209;3.0393;2.4821;8
0.8055;1.7941;3.1763;10.9208;3.0005;2.4547;8
0.8217;1.8315;3.2537;10.7206;2.9593;2.427;8
0.7542;1.869;3.3328;10.5205;2.9148;2.3952;8
0.6941;1.9065;3.4256;10.3204;2.8702;2.3634;8
0.8063;1.9439;3.5184;10.1203;2.8256;2.3316;8
0.7342;1.9814;3.6111;9.9202;2.7811;2.2997;8
0.7838;2.0217;3.7039;9.7201;2.7365;2.2679;8
0.913;2.0646;3.7967;9.52;2.6919;2.2361;8
0.6828;2.0748;3.6592;10.3795;2.7324;2.2135;3
1.4876;2.0806;3.5272;11.2198;2.786;2.1999;3
3.1386;2.0819;3.3996;12.1648;2.8538;2.1952;3
2.7787;2.0789;3.2756;13.0375;2.9274;2.1923;8
6.0724;2.0953;3.3195;12.8375;2.9059;2.1812;8
5.1957;2.1118;3.3694;12.6375;2.8844;2.1701;8
4.9064;2.1283;3.4192;12.4375;2.8629;2.159;8
5.4407;2.1448;3.4691;12.2375;2.8414;2.1478;8
5.5311;2.167;3.519;12.0375;2.8198;2.1367;8
5.6694;2.1897;3.5688;11.8375;2.7983;2.1256;8
5.4729;2.2124;3.6206;11.6375;2.7768;2.1145;8
6.1221;2.235;3.6893;11.4375;2.7553;2.1034;8
5.4025;2.2577;3.758;11.2375;2.7337;2.0923;8
5.0373;2.2803;3.8266;11.0375;2.7092;2.0758;8
6.3812;2.303;3.8953;10.8375;2.6803;2.0593;8
4.0123;2.299;3.7517;11.5218;2.7482;2.0579;3
6.6911;2.2924;3.6139;12.1832;2.8315;2.065;3
8.8765;2.2848;3.4804;12.7511;2.932;2.0808;3
8.4279;2.2731;3.3506;13.2744;3.0514;2.1052;3
9.6365;2.2574;3.2239;13.6675;3.192;2.1384;3
10.5474;2.2376;3.0999;13.99;3.3395;2.1803;3
11.4202;2.2137;2.978;14.2404;3.5064;2.2238;3
16.7685;2.1854;2.8575;14.3877;3.7006;2.2754;3
15.5697;2.1528;2.7383;14.5039;3.9257;2.3363;3
15.665;2.1158;2.62;14.3403;4.1843;2.4067;3
19.1031;2.0742;2.5031;14.1919;4.4453;2.4869;3
19.3028;2.0278;2.3911;14.0584;4.7469;2.5775;3
17.4961;1.9763;2.2791;13.7897;5.0958;2.6788;3
19.5348;1.9235;2.1671;13.4629;5.4723;2.7832;3
19.8332;1.8682;2.0546;13.1543;5.8551;2.8954;8
19.7136;1.8082;2.0023;12.9543;5.9376;2.9649;8
19.8224;1.7483;1.95;12.7543;6.02;3.0344;8
23.0272;1.6883;1.8977;12.5543;6.1024;3.1039;8
28.1511;1.6283;1.8454;12.3543;6.1849;3.1734;8
18.84;1.5683;1.793;12.1543;6.2383;3.2429;8
21.8087;1.5103;1.7407;11.9543;6.2788;3.3124;8
22.3229;1.4649;1.7062;11.7543;6.3194;3.3819;8
25.0481;1.4195;1.6757;11.5543;6.36;3.4424;8
22.6778;1.3741;1.6452;11.3543;6.4005;3.5018;8
25.7916;1.3287;1.6147;11.1544;6.4411;3.5613;8
16.9356;1.2833;1.5842;10.9544;6.4816;3.6207;8
24.4862;1.238;1.5537;10.7544;6.5222;3.6802;8
29.1767;1.2073;1.537;10.5544;6.5449;3.7396;8
21.3357;1.1831;1.5372;10.3544;6.5456;3.7991;8
22.9536;1.159;1.5373;10.1544;6.5462;3.8585;8
19.5086;1.1348;1.5375;9.9544;6.5469;3.918;8
20.2284;1.1106;1.5377;9.7544;6.5475;3.9729;8
23.6923;1.0868;1.5703;9.5544;6.5482;4.018;8
22.9607;1.0869;1.6273;9.3544;6.5488;4.0632;8
22.5368;1.0871;1.6844;9.1545;6.5495;4.1083;8
15.2818;1.0872;1.7729;8.9545;6.5501;4.1534;8
19.6242;1.0873;1.9728;8.7545;6.5316;4.1986;8
23.0339;1.0919;2.3773;8.5545;6.4898;4.2437;8
21.615;1.1255;13.1388;8.3545;6.4481;4.2889;8
18.9086;1.159;12.7202;8.1545;6.4063;4.334;8
16.4916;1.1926;12.2272;7.9545;6.3645;4.3791;3
26.259;1.2008;12.7075;7.6981;6.4974;4.4492;3
23.7528;1.238;12.9174;7.4522;6.6482;4.5257;3
29.1539;1.2733;13.1626;7.216;6.6952;4.6143;3
23.6166;1.3027;13.4424;6.9443;6.7579;4.7154;3
24.7886;1.3263;13.5798;6.6778;6.8375;4.8296;3
26.0036;1.375;13.7415;6.4214;6.8788;4.9325;3
30.0661;1.4287;13.9303;6.1747;6.8625;5.0263;3
28.5773;1.4759;14.1196;5.9366;6.8594;5.1333;3
26.7164;1.4503;14.2776;5.7068;6.8701;5.2539;3
31.2823;7.6746;14.4618;5.4844;6.6636;5.3888;3
32.4507;7.5214;14.6754;5.269;6.4622;5.4846;3
33.7386;7.394;14.8978;5.0621;6.2739;5.5774;3
31.0687;7.2864;15.1532;4.8612;6.0982;5.6838;3
29.7203;7.1939;15.4634;4.6659;5.8669;5.8043;3
32.5264;7.1134;15.8517;4.4756;5.5348;5.8874;3
32.7238;7.0426;16.4042;4.2902;5.2231;5.9359;3
33.7861;6.9361;17.4125;4.1092;4.9301;5.9972;3
37.9928;6.8481;24.5498;3.9324;4.6541;6.0718;3
33.4995;6.775;25.3682;3.7653;4.3939;6.0807;3
33.9345;6.713;26.3194;3.617;4.1084;6.0687;3
35.2584;6.6595;39.4338;3.4718;3.8088;6.0695;3
38.2875;6.6125;51.8451;3.3295;3.5267;6.0152;3
37.1489;6.5708;51.0812;3.1899;3.2604;5.7693;3
38.9046;6.5335;50.2038;3.0529;3.0087;5.546;3
34.3881;6.4995;49.0776;2.9196;2.7705;5.3436;3
39.5164;6.4686;34.9466;2.8326;2.5468;4.9918;3
34.1615;6.4401;33.7021;2.7501;2.3353;4.5256;3
37.3223;6.4136;23.5411;2.6726;2.1343;4.1089;3
38.1564;6.3888;22.6058;2.6004;1.9429;3.7352;3
31.1281;6.3655;21.6708;2.64;1.7606;3.2567;3
38.263;6.3435;20.5129;2.7908;1.5974;2.8028;3
46.197;6.3226;19.0909;7.5406;1.4607;2.4013;3
30.9772;6.3027;11.4109;7.8923;1.3305;2.0492;3
42.2061;6.2836;10.1763;8.13;1.2066;1.738;3
36.6184;6.2651;9.66;8.3172;1.0888;1.4588;3
33.7104;6.2474;9.3229;8.5416;1.024;1.2413;3
43.4934;6.2302;9.0075;8.7711;0.9664;1.0743;3
38.6525;6.2134;8.7638;8.959;0.9151;0.923;3
37.7807;6.197;8.5536;9.1829;0.9068;0.8269;3
29.2242;6.1809;8.3512;9.4409;0.9608;0.7695;3
40.3921;6.1652;8.1559;9.7194;1.0292;0.7205;3
30.9775;6.1497;7.967;10.0483;1.2793;0.7216;3
35.3225;6.1344;7.7842;10.4981;1.6985;0.7601;3
31.2343;6.1192;7.6052;11.1477;2.5716;0.8062;3
31.5883;6.1042;7.4309;20.0289;3.4375;0.8993;3
24.0439;6.0892;7.2611;21.0177;3.821;1.0381;8
30.4511;6.1613;7.1397;20.8176;3.9594;1.1484;8
31.1788;6.2334;7.0182;20.6175;4.0978;1.2713;8
28.679;6.275;6.8949;20.4175;4.0962;1.4243;8
28.9519;6.2961;6.7711;20.2174;4.0927;1.5773;8
34.8274;6.3172;6.6473;20.0173;4.0892;1.7303;8
38.9462;6.3383;6.5235;19.8173;4.0858;1.8801;8
40.1445;6.3594;6.3997;19.6172;4.0823;2.0277;8
38.3562;6.3805;6.2759;19.4171;4.0788;2.1753;8
36.9758;6.4016;6.192;19.2171;4.0753;2.3228;8
32.0797;6.4227;6.1221;19.017;4.0645;2.4704;8
29.9483;6.4124;6.0522;18.817;4.0054;2.5369;8
33.4282;6.3715;5.9823;18.6169;3.9464;2.6026;8
32.2226;6.3306;5.9529;18.4168;3.8874;2.6683;8
28.0405;6.2897;5.9599;18.2168;3.8284;2.734;8
28.6641;6.2487;5.967;18.0167;3.7693;2.7997;8
31.7485;6.2078;5.9873;17.8166;3.7103;2.8654;8
24.2159;6.1917;5.7608;18.9714;3.7455;2.9171;3
26.4832;6.1755;5.5577;43.4947;3.7939;2.9439;3
28.3452;6.1591;5.3635;42.7522;3.8092;2.9803;3
31.6243;6.1425;5.177;41.8543;3.8339;3.0264;3
31.7072;6.1256;4.9973;40.6798;3.8712;3.0826;3
28.766;6.1085;4.8236;38.8171;3.9219;3.1156;3
29.1207;6.0911;4.655;26.2354;3.9864;3.1173;3
27.6992;6.0732;4.4909;25.3542;4.053;3.1288;3
25.9242;6.0549;4.3308;24.4029;4.1352;3.15;3
14.304;6.0361;4.1739;23.1279;4.2345;3.181;3
24.3992;6.0167;4.0199;14.7838;4.3567;3.2219;3
26.0754;5.9966;3.8682;14.1219;4.5208;3.2359;3
27.5383;5.9759;3.7186;13.4672;4.7104;3.2569;3
19.6987;5.9543;3.5706;12.7862;4.969;3.2878;3
21.4789;5.9317;3.4238;12.0482;5.3228;3.3286;3
24.5746;5.9081;3.278;11.2738;5.9076;3.3797;3
16.4252;5.6921;3.1792;11.0738;6.1479;3.4019;8
18.977;5.3791;3.0804;10.8738;6.6085;3.4213;8
19.941;5.0662;3.0128;10.6738;11.0523;3.4408;8
23.7015;4.7471;2.9558;10.4738;11.1281;3.4602;8
16.2758;4.2857;2.8987;10.2738;11.2039;3.4797;8
18.4381;3.8244;2.8417;10.0738;11.2797;3.4991;8
11.6615;3.3436;2.7846;9.8738;11.3555;3.5186;8
17.0877;2.9279;2.7356;9.6738;11.4313;3.5438;8
20.898;2.7076;2.7044;9.4738;11.5071;3.5723;8
23.5889;2.4884;2.6731;9.2737;11.5829;3.6008;8
22.9122;2.381;2.6418;9.0737;11.6159;3.6294;8
15.9765;2.2737;2.6105;8.8737;11.6191;3.6579;8
16.3519;2.1664;2.5793;8.6737;11.6223;3.6864;8
17.8624;2.1161;2.6422;8.9369;11.2328;3.6842;7
18.7155;2.0782;2.7293;9.134;10.8294;3.6847;7
18.8154;2.0495;2.8339;9.3684;10.4013;3.6825;7
20.6217;2.0521;2.9579;9.5025;10.0068;3.6777;7
21.9338;2.0741;3.1038;9.6443;9.6415;3.6701;7
20.9652;2.1046;3.2471;9.7968;9.3017;3.66;7
25.8461;2.144;3.4135;9.9533;8.9842;3.6472;7
23.6183;2.1937;3.607;18.6206;8.6863;3.6318;7
22.885;2.2585;3.824;19.1229;8.4057;3.6137;7
23.8078;2.3328;4.0056;19.4981;8.0374;3.5929;7
29.9062;2.3786;4.0272;19.2981;8.1111;3.5785;8
32.8881;2.4245;4.0487;19.0981;8.0819;3.5878;8
24.2421;2.4703;4.0703;18.8981;8.0527;3.6039;8
24.9651;2.5161;4.0918;18.6981;8.0235;3.62;8
24.4716;2.5532;4.1134;18.4981;7.9943;3.6361;8
28.0817;2.5891;4.0951;18.2981;7.9651;3.6579;8
31.0305;2.6251;4.0749;18.0981;7.9359;3.7051;8
23.686;2.661;4.0546;17.8981;7.9067;3.7523;8
25.3504;2.6969;4.0344;17.6981;7.8775;3.7995;8
26.1703;2.7328;4.0142;17.4981;7.8483;3.8467;8
23.5591;2.7688;3.994;17.2981;7.819;3.9238;8
22.7371;2.8018;3.9738;17.0981;7.7898;4.0035;8
28.6507;2.8159;3.9457;16.8981;7.7217;4.0831;8
26.732;2.8301;3.8917;16.6981;7.6527;4.1628;8
24.2541;2.8443;3.8377;16.4981;7.5838;4.2936;8
25.7006;2.8584;3.7837;16.2981;7.5149;4.4285;8
22.8954;2.8726;3.7297;16.0981;7.4459;4.5634;8
32.2524;2.8868;3.6757;15.8981;7.377;4.7022;8
25.7307;2.9009;3.6217;15.6981;7.3081;4.8481;8
24.6506;2.903;3.5677;15.4981;7.2391;4.9939;8
24.1591;2.8876;3.5065;15.2981;7.1702;5.123;8
21.1615;2.8722;3.425;15.0981;7.1012;5.1985;8
24.366;2.8568;3.3434;14.8981;7.0323;5.2741;8
29.8251;2.8415;3.2618;14.6981;6.9654;5.3496;8
28.8459;2.8261;3.1802;14.4981;6.8986;5.4252;8
26.0671;2.8107;3.0987;14.2981;6.8317;5.5007;8
35.4401;2.7877;3.0171;14.0981;6.7649;5.5763;8
24.4566;2.7405;2.9976;14.3315;6.5689;5.5674;7
24.7436;2.7033;2.9321;14.7096;6.3791;5.5578;7
24.7088;2.6758;2.8738;28.2094;6.195;5.5476;7
34.6389;2.6578;2.8236;28.8274;6.016;5.5368;7
30.6256;2.6214;2.7818;29.263;5.8414;5.5254;7
29.7314;2.5778;2.7403;29.6065;5.6708;5.5133;7
25.3859;2.539;2.6485;29.4065;5.5718;5.5471;8
29.4633;2.5003;2.5568;29.2065;5.4728;5.5535;8
34.0003;2.4616;2.465;29.0064;5.3738;5.4898;8
29.9241;2.4127;2.3733;28.8064;5.2748;5.426;8
28.6078;2.3306;2.2816;28.6064;5.1758;5.3623;8
33.7355;2.2486;2.1898;28.4064;5.0767;5.2986;8
28.4448;2.1665;2.1935;28.2064;4.9777;5.2348;8
34.6682;2.0844;2.2898;28.0063;4.8964;5.1711;8
30.2171;2.0024;2.4566;27.8063;4.8207;5.1074;8
30.7568;1.9078;2.8101;27.6063;4.745;5.0436;8
30.0083;1.8118;3.1785;27.4063;4.6693;4.9799;8
26.7475;1.7157;3.5242;27.2062;4.5936;4.8981;8
32.8833;1.6197;3.8448;27.0062;4.5292;4.7874;8
29.3958;1.5237;4.1653;26.8062;4.5021;4.6766;8
27.6426;1.5503;4.4858;26.6062;4.4751;4.5659;8
36.5388;1.6123;4.6706;26.4062;4.448;4.4552;8
38.3691;1.6865;4.83;26.2061;4.4564;4.3445;8
33.0815;1.7684;4.9894;26.0061;4.5343;4.2337;8
34.0152;1.8816;5.1488;25.8061;4.6122;4.123;8
35.8585;1.9947;5.3082;25.6061;4.8765;4.0145;8
27.9876;2.1079;5.428;25.4061;5.3085;3.9068;8
30.021;2.221;5.4613;25.206;6.1949;3.7991;8
33.2906;2.3342;5.4947;25.006;6.9445;3.6914;8
34.1602;2.4436;5.528;24.806;7.0829;3.5837;8
28.7079;2.5498;5.5614;24.606;7.2213;3.4845;8
31.6966;2.6561;5.5947;24.406;7.3596;3.4114;8
34.8153;2.7623;5.6281;24.2059;7.498;3.3384;8
42.031;2.8686;5.6552;24.0059;7.5359;3.2653;8
30.4153;2.9749;5.6072;23.8059;7.5324;3.2025;8
33.3792;3.0811;5.5592;23.6059;7.529;3.1814;8
26.8772;3.1874;5.5111;23.4058;7.5255;3.1602;8
29.6728;3.2661;5.4631;23.2058;7.522;3.1391;8
30.6106;3.3382;5.415;23.0058;7.5185;3.1615;8
29.2923;3.4103;5.367;22.8058;7.5151;3.2047;8
30.7796;3.4824;5.319;22.6058;7.5116;3.2479;8
32.7633;3.5545;5.2709;22.4057;7.4606;3.3113;8
31.376;3.6266;5.1788;22.2057;7.4016;3.4216;8
32.3148;3.6987;5.0812;22.0057;7.3426;3.5318;8
31.5145;3.7708;4.9835;21.8057;7.2835;3.6421;8
35.1546;3.8345;4.8858;21.6057;7.2245;3.7892;8
33.6543;3.8556;4.7881;21.4056;7.1655;3.9422;8
32.8251;3.8767;4.6904;21.2056;7.1065;4.0952;8
31.7449;3.8978;4.5927;21.0056;7.0474;4.2474;8
36.979;3.9189;4.495;20.8056;6.9884;4.395;8
18.0518;3.94;4.3802;20.6056;6.9294;4.5425;8
26.6593;3.9611;4.2588;20.4055;6.8549;4.6901;8
25.272;3.9822;4.1373;20.2055;6.7728;4.8377;8
42.654;3.9989;4.0159;20.0055;6.6908;4.9397;8
28.3691;3.958;3.8944;19.8055;6.6087;5.0054;8
28.5896;3.917;3.7729;19.6055;6.5266;5.0711;8
31.3363;3.8761;3.6515;19.4054;6.4446;5.1368;8
31.3547;3.8352;3.5295;19.2054;6.3625;5.2025;8
29.2251;3.7943;3.4057;19.0054;6.2805;5.2682;8
28.4055;3.7533;3.2819;18.8054;6.1984;5.3298;8
29.8503;3.6947;3.1582;18.6053;6.1164;5.3273;8
34.2157;3.5892;3.0344;18.4053;6.0329;5.3248;8
28.3913;3.4837;2.9106;18.2053;5.9456;5.3223;8
25.6789;3.3782;2.795;18.0053;5.8583;5.3198;8
29.9415;3.2727;2.7251;17.8053;5.771;5.3174;8
27.4373;3.1672;2.6552;17.6052;5.6837;5.3149;8
28.254;3.0199;2.5853;17.4052;5.5964;5.3124;8
31.0343;2.8694;2.5154;17.2052;5.5091;5.2946;8
31.8266;2.7189;2.5177;17.0052;5.4218;5.2419;8
28.7781;2.5684;2.5247;16.8052;5.3345;5.1892;8
30.4354;2.4145;2.5317;16.6051;5.2476;5.1364;8
24.1088;2.2589;2.5936;16.4051;5.1677;5.0837;8
26.3547;2.1032;2.7014;16.2051;5.0878;5.031;8
24.7605;1.9687;2.8093;16.0051;5.0079;4.9782;8
33.4748;1.903;2.9561;15.8051;4.928;4.9255;8
22.2223;1.8374;3.1564;15.605;4.8481;4.8656;8
32.1341;1.7761;3.3567;15.405;4.7681;4.7839;8
26.6094;1.7809;3.5619;15.205;4.6882;4.7022;8
30.9274;1.7858;3.7891;15.005;4.6154;4.6205;8
26.0398;1.7906;4.0163;14.805;4.5548;4.5388;8
29.8623;1.8248;4.2435;14.6049;4.4943;4.457;8
13.8712;1.88;4.448;14.4049;4.4338;4.3753;8
26.4971;1.9352;4.6286;14.2049;4.3732;4.2936;8
24.686;1.9904;4.8092;14.0049;4.3127;4.2054;8
26.6656;2.0532;4.9897;13.8049;4.2553;4.1161;8
24.8383;2.1361;5.1696;13.6048;4.2263;4.0268;8
24.9615;2.219;5.2747;13.4048;4.1973;3.9376;8
26.9481;2.302;5.3798;13.2048;4.1684;3.8483;8
27.3783;2.3849;5.4849;13.0048;4.1394;3.759;8
33.6271;2.4678;5.59;12.8047;4.1105;3.6749;8
33.7235;2.5553;5.695;12.6047;4.1215;3.5961;8
28.8063;2.6444;5.7625;12.4047;4.1327;3.5174;8
30.4104;2.7335;5.8001;12.2047;4.1438;3.4386;8
32.8998;2.8226;5.8378;12.0047;4.155;3.3599;8
31.6202;2.9117;5.8755;11.8046;4.2087;3.2811;8
31.3179;3.0008;5.9132;11.6046;4.2739;3.226;8
32.8573;3.0891;5.9509;11.4046;4.3391;3.1715;8
30.743;3.1671;5.9762;11.2046;4.4541;3.1171;8
33.3231;3.245;5.9659;11.0046;4.661;3.0626;8
30.2091;3.3229;5.9556;10.8045;4.8702;3.0096;8
30.1408;3.4009;5.9452;10.6045;5.1174;2.9868;8
34.2171;3.4788;5.9349;10.4045;5.3646;2.964;8
30.2584;3.5568;5.9246;10.2045;34.9929;2.9412;8
34.6619;3.6347;5.9142;10.0045;34.6283;2.9184;8
29.7546;3.6951;5.8903;9.8044;34.2637;2.9098;8
36.019;3.8039;6.0014;9.7753;35.6786;2.8959;7
35.2476;3.9251;6.1324;9.7596;37.0856;2.8786;7
42.471;4.0595;6.2548;9.7433;39.2233;2.8579;7
30.2299;4.2079;6.3234;9.7237;52.8485;2.8336;7
34.6944;4.3165;6.4089;9.7181;52.3348;2.8057;7
33.6038;4.4362;6.4975;9.7235;51.5167;2.7742;7
37.8184;4.5694;6.5896;9.72;27.1962;2.7388;7
39.1629;4.717;6.6823;9.7314;6.2658;2.7132;7
44.0687;4.8193;6.6917;9.7585;5.1785;2.687;7
33.6816;4.9339;6.7151;9.781;5.0421;2.6569;7
38.7806;5.0623;6.7524;9.8154;4.9047;2.623;7
29.3969;5.1787;6.724;9.8672;4.7661;2.585;7
40.6348;5.2743;6.7084;9.921;4.6261;2.5429;7
35.6905;5.3833;6.7059;9.9809;4.484;2.4964;7
32.7699;5.4914;6.6726;10.0604;4.3308;2.4584;7
35.3423;5.5498;6.6433;10.1494;4.1607;2.43;7
35.2971;5.6208;6.6268;10.2414;4.0038;2.3975;7
36.7699;5.7007;6.5999;10.356;3.8573;2.3608;7
41.9378;5.775;6.5713;10.4877;3.719;2.3197;7
40.8166;5.8625;6.5554;10.6281;3.5637;2.2742;7
28.6561;5.903;6.5423;10.7962;3.393;2.2238;7
29.5872;5.9175;6.523;11.0195;3.2149;2.1719;7
25.5611;5.9446;6.5166;11.2956;3.0284;2.1167;7
32.0933;5.9545;6.5225;11.7745;2.832;2.0563;7
23.8767;5.9322;6.5181;12.8355;3.0414;1.9903;7
28.781;5.9226;6.5271;29.7363;2.9387;1.9183;7
24.2666;5.9117;6.5499;31.2668;2.8373;1.8401;7
